DEPTH,BVW,CARB_FLAG,COAL_FLAG,KLOGH,KLOGV,PHIF,RHOFL,RHOMA,RW,SAND_FLAG,SW,TEMP,VSH
4048.2012,0.197803,0,0,66.75,49.022,0.207496,0.9,2.66,0.0204823,1,0.9533,120.3297,0.2039
4048.3536,0.198617,0,0,70.8409,52.2175,0.214444,0.9,2.66,0.0204818,1,0.9262,120.3333,0.2073
4048.506,0.197665,0,0,86.9029,64.8688,0.209034,0.9,2.66,0.0204813,1,0.9456,120.3368,0.1926
4048.6584,0.199449,0,0,115.7218,87.919,0.205037,0.9,2.66,0.0204808,1,0.9728,120.3404,0.1752
4048.8108,0.206188,0,0,106.0566,80.1439,0.21191,0.9,2.66,0.0204802,1,0.973,120.344,0.1855
4048.9632,0.206529,0,0,119.9828,91.3596,0.21326,0.9,2.66,0.0204797,1,0.9684,120.3476,0.1808
4049.1156,0.205048,0,0,62.8948,46.0217,0.208746,0.9,2.66,0.0204792,1,0.9823,120.3512,0.2079
4049.268,0.206419,0,0,63.6282,46.5916,0.206419,0.9,2.66,0.0204787,1,1,120.3547,0.2053
4049.4204,0.20463,0,0,170.4311,132.6106,0.21137,0.9,2.66,0.0204782,1,0.9681,120.3583,0.1622
4049.5728,0.203133,0,0,102.9052,77.6181,0.212222,0.9,2.66,0.0204777,1,0.9572,120.3619,0.1873
4049.7252,0.207542,0,0,140.4668,108.001,0.220956,0.9,2.66,0.0204771,1,0.9393,120.3655,0.18
4049.8776,0.207656,0,0,70.2156,51.7283,0.216697,0.9,2.66,0.0204766,1,0.9583,120.369,0.2097
4050.03,0.203916,0,0,76.5077,56.6627,0.211309,0.9,2.66,0.0204761,1,0.965,120.3726,0.2008
4050.1824,0.209027,0,0,121.3757,92.486,0.218761,0.9,2.66,0.0204756,1,0.9555,120.3762,0.1851
4050.3348,0.209429,0,0,88.5002,66.1353,0.21486,0.9,2.66,0.0204751,1,0.9747,120.3798,0.1969
4050.4872,0.193752,0,0,67.6057,49.6895,0.213654,0.9,2.66,0.0204746,1,0.9068,120.3834,0.2088
4050.6396,0.193148,0,0,15.8066,10.6224,0.221133,0.9,2.66,0.020474,1,0.8734,120.3869,0.2856
4050.792,0.189368,0,0,9.8516,6.4304,0.211195,0.9,2.66,0.0204735,1,0.8967,120.3905,0.2996
4050.9444,0.18499,0,0,2.2058,1.3129,0.195474,0.9,2.66,0.020473,1,0.9464,120.3941,0.3578
4051.0968,0.190998,0,0,3.7001,2.2737,0.218216,0.9,2.66,0.0204725,1,0.8753,120.3977,0.3531
4051.2492,0.179597,0,0,0.8918,0.502,0.179597,0.9,2.66,0.020472,1,1,120.4012,0.3874
4051.4016,0.164225,0,0,4.0846,2.5253,0.164225,0.9,2.66,0.0204715,1,1,120.4048,0.3003
4051.554,0.182416,0,0,4.147,2.5663,0.185767,0.9,2.66,0.020471,1,0.982,120.4084,0.3187
4051.7064,0.174447,0,0,7.6961,4.9475,0.174447,0.9,2.66,0.0204704,1,1,120.412,0.2788
4051.8588,0.180106,0,0,10.4528,6.8477,0.180106,0.9,2.66,0.0204699,1,1,120.4155,0.2691
4052.0112,0.168765,0,0,20.2816,13.8407,0.168765,0.9,2.66,0.0204694,1,1,120.4191,0.227
4052.1636,0.181801,0,0,25.834,17.8947,0.181801,0.9,2.66,0.0204689,1,1,120.4227,0.2269
4052.316,0.189691,0,0,19.2878,13.1218,0.19033,0.9,2.66,0.0204684,1,0.9966,120.4263,0.2486
4052.4684,0.185801,0,0,17.2402,11.6479,0.185801,0.9,2.66,0.0204679,1,1,120.4298,0.25
4052.6208,0.204943,0,0,35.7043,25.2298,0.210534,0.9,2.66,0.0204673,1,0.9734,120.4334,0.2368
4052.7732,0.179013,0,0,23.1983,15.9628,0.179013,0.9,2.66,0.0204668,1,1,120.437,0.2296
4052.9256,0.220329,0,0,84.9279,63.3048,0.220329,0.9,2.66,0.0204663,1,1,120.4406,0.2037
4053.078,0.215459,0,0,31.4838,22.0756,0.215459,0.9,2.66,0.0204658,1,1,120.4441,0.2473
4053.2304,0.219489,0,0,39.4382,28.0396,0.221719,0.9,2.66,0.0204653,1,0.9899,120.4477,0.242
4053.3828,0.221443,0,0,114.1103,86.6197,0.227448,0.9,2.66,0.0204648,1,0.9736,120.4513,0.1958
4053.5352,0.224741,0,0,117.083,89.0172,0.225768,0.9,2.66,0.0204643,1,0.9955,120.4549,0.1931
4053.6876,0.22482,0,0,78.3136,58.0836,0.22482,0.9,2.66,0.0204637,1,1,120.4584,0.2116
4053.84,0.229464,0,0,91.554,68.5606,0.229464,0.9,2.66,0.0204632,1,1,120.462,0.2082
4053.9924,0.225002,0,0,102.5296,77.3173,0.225002,0.9,2.66,0.0204627,1,1,120.4656,0.1988
4054.1448,0.231482,0,0,303.0273,244.2949,0.231482,0.9,2.66,0.0204622,1,1,120.4692,0.1523
4054.2972,0.232497,0,0,359.2497,292.6743,0.232497,0.9,2.66,0.0204617,1,1,120.4727,0.145
4054.4496,0.240167,0,0,521.9296,435.1083,0.240167,0.9,2.66,0.0204612,1,1,120.4763,0.1337
4054.602,0.240916,0,0,811.5046,695.1677,0.248714,0.9,2.66,0.0204606,1,0.9686,120.4799,0.12
4054.7544,0.241565,0,0,544.2892,454.923,0.247407,0.9,2.66,0.0204601,1,0.9764,120.4835,0.1382
4054.9068,0.236231,0,0,220.1605,174.0289,0.237974,0.9,2.66,0.0204596,1,0.9927,120.487,0.1735
4055.0592,0.227002,0,0,369.3454,301.4134,0.239505,0.9,2.66,0.0204591,1,0.9478,120.4906,0.1498
4055.2116,0.234726,0,0,482.6411,400.4194,0.239482,0.9,2.66,0.0204586,1,0.9801,120.4942,0.1369
4055.364,0.238973,0,0,287.7134,231.209,0.238973,0.9,2.66,0.0204581,1,1,120.4977,0.1614
4055.5164,0.241863,0,0,279.6875,224.3678,0.241863,0.9,2.66,0.0204576,1,1,120.5013,0.1654
4055.6688,0.243067,0,0,380.6465,311.2134,0.246617,0.9,2.66,0.020457,1,0.9856,120.5049,0.1547
4055.8212,0.233803,0,0,231.5916,183.6368,0.235649,0.9,2.66,0.0204565,1,0.9922,120.5084,0.1689
4055.9736,0.231167,0,0,186.5709,145.9805,0.232615,0.9,2.66,0.020456,1,0.9938,120.512,0.1767
4056.126,0.23635,0,0,409.9363,336.6983,0.239593,0.9,2.66,0.0204555,1,0.9865,120.5156,0.1449
4056.2784,0.227654,0,0,496.3173,412.4754,0.236789,0.9,2.66,0.020455,1,0.9614,120.5192,0.1332
4056.4308,0.234733,0,0,580.2941,486.9348,0.241996,0.9,2.66,0.0204545,1,0.97,120.5227,0.1303
4056.5832,0.239177,0,0,547.0082,457.336,0.24572,0.9,2.66,0.020454,1,0.9734,120.5263,0.1364
4056.7356,0.239929,0,0,304.4463,245.5096,0.241003,0.9,2.66,0.0204534,1,0.9955,120.5299,0.1605
4056.888,0.232893,0,0,231.3653,183.4463,0.232893,0.9,2.66,0.0204529,1,1,120.5334,0.1665
4057.0404,0.230648,0,0,317.196,256.4387,0.230648,0.9,2.66,0.0204524,1,1,120.537,0.1493
4057.1928,0.233855,0,0,413.6818,339.9622,0.233855,0.9,2.66,0.0204519,1,1,120.5406,0.1394
4057.3452,0.231307,0,0,357.7746,291.3986,0.239627,0.9,2.66,0.0204514,1,0.9653,120.5441,0.1515
4057.4976,0.235085,0,0,306.1922,247.0045,0.239139,0.9,2.66,0.0204509,1,0.983,120.5477,0.1586
4057.65,0.230663,0,0,423.6403,348.6568,0.235625,0.9,2.66,0.0204504,1,0.9789,120.5513,0.1398
4057.8024,0.221766,0,0,394.5797,323.3207,0.235346,0.9,2.66,0.0204498,1,0.9423,120.5548,0.143
4057.9548,0.225573,0,0,240.8144,191.41,0.230087,0.9,2.66,0.0204493,1,0.9804,120.5584,0.1621
4058.1072,0.22426,0,0,118.8191,90.4192,0.22426,0.9,2.66,0.0204488,1,1,120.562,0.191
4058.2596,0.224756,0,0,108.1348,81.8122,0.224756,0.9,2.66,0.0204483,1,1,120.5656,0.196
4058.412,0.222052,0,0,125.9303,96.1746,0.222052,0.9,2.66,0.0204478,1,1,120.5691,0.1863
4058.5644,0.225747,0,0,169.035,131.4576,0.225747,0.9,2.66,0.0204473,1,1,120.5727,0.1753
4058.7168,0.225625,0,0,184.0372,143.8768,0.230575,0.9,2.66,0.0204468,1,0.9785,120.5763,0.1755
4058.8692,0.228107,0,0,144.1487,111.0087,0.228107,0.9,2.66,0.0204463,1,1,120.5798,0.1851
4059.0216,0.227103,0,0,150.9556,116.5818,0.227103,0.9,2.66,0.0204457,1,1,120.5834,0.182
4059.174,0.235388,0,0,199.1382,156.4409,0.235388,0.9,2.66,0.0204452,1,1,120.587,0.176
4059.3264,0.227637,0,0,180.7383,141.1403,0.238632,0.9,2.66,0.0204447,1,0.9539,120.5905,0.1836
4059.4788,0.213094,0,0,191.5622,150.1301,0.232653,0.9,2.66,0.0204442,1,0.9159,120.5941,0.1754
4059.6312,0.222067,0,0,178.6673,139.424,0.225369,0.9,2.66,0.0204437,1,0.9853,120.5977,0.1723
4059.7836,0.221327,0,0,194.0349,152.1882,0.221327,0.9,2.66,0.0204432,1,1,120.6012,0.1647
4059.936,0.225368,0,0,264.6308,211.5664,0.225368,0.9,2.66,0.0204427,1,1,120.6048,0.1534
4060.0884,0.224991,0,0,246.1378,195.9051,0.226024,0.9,2.66,0.0204421,1,0.9954,120.6084,0.1574
4060.2408,0.223699,0,0,319.9648,258.8157,0.228007,0.9,2.66,0.0204416,1,0.9811,120.6119,0.1466
4060.3932,0.223506,0,0,249.8061,199.0061,0.225794,0.9,2.66,0.0204411,1,0.9899,120.6155,0.1565
4060.5456,0.223099,0,0,315.0166,254.5685,0.228439,0.9,2.66,0.0204406,1,0.9766,120.6191,0.1477
4060.698,0.222551,0,0,286.1839,229.9044,0.234471,0.9,2.66,0.0204401,1,0.9492,120.6226,0.1577
4060.8504,0.229597,0,0,286.6723,230.3209,0.235837,0.9,2.66,0.0204396,1,0.9735,120.6262,0.1588
4061.0028,0.233165,0,0,205.3329,161.6123,0.233165,0.9,2.66,0.0204391,1,1,120.6297,0.1725
4061.1552,0.230528,0,0,294.3813,236.9017,0.230528,0.9,2.66,0.0204386,1,1,120.6333,0.1528
4061.3076,0.236453,0,0,452.9084,374.2823,0.236453,0.9,2.66,0.020438,1,1,120.6369,0.1373
4061.46,0.228898,0,0,562.0589,470.7061,0.239909,0.9,2.66,0.0204375,1,0.9541,120.6404,0.1299
4061.6124,0.230257,0,0,439.0819,362.1635,0.233215,0.9,2.66,0.020437,1,0.9873,120.644,0.1359
4061.7648,0.235508,0,0,464.4053,384.3767,0.235508,0.9,2.66,0.0204365,1,1,120.6476,0.1352
4061.9172,0.236168,0,0,298.5406,240.4566,0.236168,0.9,2.66,0.020436,1,1,120.6511,0.1571
4062.0696,0.238112,0,0,272.0908,217.9035,0.238112,0.9,2.66,0.0204355,1,1,120.6547,0.1634
4062.222,0.241257,0,0,242.6036,192.9201,0.241257,0.9,2.66,0.020435,1,1,120.6583,0.1717
4062.3744,0.160382,0,0,17.8328,12.0735,0.160382,0.9,2.66,0.0204345,1,1,120.6618,0.2258
4062.5268,0.101214,1,0,0.1,2.5221,0.101214,0.9,2.66,0.0204339,0,1,120.6654,0.2443
4062.6792,0.132345,1,0,0.1,2.651,0.132345,0.9,2.66,0.0204334,0,1,120.6689,0.2697
4062.8316,0.138628,1,0,0.1,0.3038,0.138628,0.9,2.66,0.0204329,0,1,120.6725,0.3738
4062.984,0.139231,0,0,1.1676,0.6682,0.142608,0.9,2.66,0.0204324,1,0.9763,120.6761,0.3415
4063.1364,0.146446,0,0,1.585,0.9244,0.186657,0.9,2.66,0.0204319,1,0.7846,120.6796,0.3659
4063.2888,0.150983,0,0,10.6237,6.9667,0.176159,0.9,2.66,0.0204314,1,0.8571,120.6832,0.2648
4063.4412,0.173867,0,0,15.6723,10.5266,0.173867,0.9,2.66,0.0204309,1,1,120.6868,0.244
4063.5936,0.206044,0,0,66.0395,48.4683,0.228437,0.9,2.66,0.0204304,1,0.902,120.6903,0.2231
4063.746,0.208803,0,0,57.1314,41.5576,0.228912,0.9,2.66,0.0204299,1,0.9122,120.6939,0.2305
4063.8984,0.212367,0,0,70.48,51.9351,0.229369,0.9,2.66,0.0204293,1,0.9259,120.6974,0.2208
4064.0508,0.217643,0,0,78.3914,58.1449,0.230627,0.9,2.66,0.0204288,1,0.9437,120.701,0.2167
4064.2032,0.219814,0,0,132.3675,101.4018,0.230527,0.9,2.66,0.0204283,1,0.9535,120.7046,0.1914
4064.3556,0.221924,0,0,72.7378,53.7031,0.230684,0.9,2.66,0.0204278,1,0.962,120.7081,0.2204
4064.508,0.225146,0,0,118.1793,89.9024,0.237263,0.9,2.66,0.0204273,1,0.9489,120.7117,0.2028
4064.6604,0.22482,0,0,79.2636,58.8319,0.244725,0.9,2.66,0.0204268,1,0.9187,120.7152,0.2287
4064.8128,0.225019,0,0,74.4877,55.0757,0.231244,0.9,2.66,0.0204263,1,0.9731,120.7188,0.2198
4064.9652,0.139324,0,0,4.2226,2.616,0.139324,0.9,2.66,0.0204258,0,1,120.7224,0.2766
4065.1176,0.114237,1,0,2.3179,1.3839,0.114237,0.9,2.66,0.0204253,0,1,120.7259,0.2832
4065.27,0.156762,1,0,0.945,0.5338,0.156762,0.9,2.66,0.0204247,0,1,120.7295,0.3643
4065.4224,0.151144,0,0,1.8132,1.0663,0.151144,0.9,2.66,0.0204242,0,1,120.733,0.3279
4065.5748,0.200577,0,0,6.636,4.2273,0.213554,0.9,2.66,0.0204237,1,0.9392,120.7366,0.3207
4065.7272,0.190939,0,0,2.1994,1.3089,0.190939,0.9,2.66,0.0204232,1,1,120.7401,0.3539
4065.8796,0.057562,1,0,0.0076,0.0032,0.057562,0.9,2.66,0.0204227,0,1,120.7437,0.509
4066.032,0.064763,1,0,0.0063,0.0026,0.064763,0.9,2.66,0.0204222,0,1,120.7473,0.5245
4066.1844,0.123786,1,0,0.01,0.0279,0.123786,0.9,2.66,0.0204217,0,1,120.7508,0.4692
4066.3368,0.189686,0,0,2.1618,1.2852,0.189686,0.9,2.66,0.0204212,1,1,120.7544,0.3536
4066.4892,0.202824,0,0,30.5347,21.3698,0.202824,0.9,2.66,0.0204207,1,1,120.7579,0.2375
4066.6416,0.215408,0,0,101.3422,76.3671,0.219297,0.9,2.66,0.0204201,1,0.9823,120.7615,0.1943
4066.794,0.217796,0,0,243.9135,194.0261,0.226956,0.9,2.66,0.0204196,1,0.9596,120.7651,0.1587
4066.9464,0.217604,0,0,169.1352,131.5404,0.223868,0.9,2.66,0.0204191,1,0.972,120.7686,0.1736
4067.0988,0.219962,0,0,131.6423,100.8122,0.220467,0.9,2.66,0.0204186,1,0.9977,120.7722,0.1827
4067.2512,0.222591,0,0,242.3882,192.7388,0.224183,0.9,2.66,0.0204181,1,0.9929,120.7757,0.1566
4067.4036,0.225187,0,0,268.4853,214.8394,0.22736,0.9,2.66,0.0204176,1,0.9904,120.7793,0.1544
4067.556,0.231823,0,0,284.47,228.4429,0.231823,0.9,2.66,0.0204171,1,1,120.7828,0.1556
4067.7084,0.228831,0,0,218.9316,172.9978,0.228831,0.9,2.66,0.0204166,1,1,120.7864,0.1656
4067.8608,0.228385,0,0,252.1634,201.0003,0.228385,0.9,2.66,0.0204161,1,1,120.7899,0.1584
4068.0132,0.231748,0,0,328.4271,266.0885,0.241964,0.9,2.66,0.0204155,1,0.9578,120.7935,0.1577
4068.1656,0.1995,0,0,129.4647,99.0427,0.1995,0.9,2.66,0.020415,1,1,120.7971,0.1649
4068.318,0.217943,0,0,167.3845,130.0953,0.217943,0.9,2.66,0.0204145,1,1,120.8006,0.1689
4068.4704,0.225748,0,0,144.6095,111.3855,0.225748,0.9,2.66,0.020414,1,1,120.8042,0.1829
4068.6228,0.23392,0,0,151.3113,116.8735,0.23392,0.9,2.66,0.0204135,1,1,120.8077,0.1879
4068.7752,0.232271,0,0,156.3778,121.0322,0.232271,0.9,2.66,0.020413,1,1,120.8113,0.1849
4068.9276,0.235364,0,0,152.7333,118.0398,0.237056,0.9,2.66,0.0204125,1,0.9929,120.8148,0.1903
4069.08,0.233142,0,0,149.9908,115.7909,0.239637,0.9,2.66,0.020412,1,0.9729,120.8184,0.1934
4069.2324,0.232091,0,0,127.0292,97.0658,0.238957,0.9,2.66,0.0204115,1,0.9713,120.8219,0.2009
4069.3848,0.232163,0,0,120.151,91.4956,0.236322,0.9,2.66,0.020411,1,0.9824,120.8255,0.2012
4069.5372,0.235271,0,0,109.965,83.283,0.235271,0.9,2.66,0.0204105,1,1,120.829,0.2045
4069.6896,0.193803,0,0,59.8616,43.6689,0.193803,0.9,2.66,0.0204099,1,1,120.8326,0.197
4069.842,0.155164,0,0,25.7599,17.8402,0.155164,0.9,2.66,0.0204094,1,1,120.8362,0.2034
4069.9944,0.169118,1,0,0.1,17.9365,0.169118,0.9,2.65,0.0204089,0,1,120.8397,0.2155
4070.1468,0.171426,1,0,0.1,4.922,0.171426,0.9,2.65,0.0204084,0,1,120.8433,0.2764
4070.2992,0.058196,1,0,0.1,0.2508,0.058196,0.9,2.71,0.0204079,0,1,120.8468,0.311
4070.4516,0.034837,1,0,0.1,0.1377,0.034837,0.9,2.71,0.0204074,0,1,120.8504,0.3175
4070.604,0.02322,1,0,0.1,0.0968,0.02322,0.9,2.71,0.0204069,0,1,120.8539,0.3232
4070.7564,0.030377,1,0,0.1,0.0566,0.030377,0.9,2.71,0.0204064,0,1,120.8575,0.354
4070.9088,0.083039,1,0,0.1,0.1436,0.085011,0.9,2.71,0.0204059,0,0.9768,120.861,0.3602
4071.0612,0.098587,1,0,0.1,0.2041,0.110464,0.9,2.71,0.0204054,0,0.8925,120.8646,0.3668
4071.2136,0.129507,0,0,1.1063,0.631,0.160466,0.9,2.65,0.0204048,1,0.8071,120.8681,0.36
4071.366,0.135973,0,0,1.2345,0.709,0.136603,0.9,2.65,0.0204043,1,0.9954,120.8717,0.3335
4071.5184,0.089205,0,0,0.6891,0.3818,0.089205,0.9,2.65,0.0204038,0,1,120.8752,0.3195
4071.6708,0.089143,0,0,0.1799,0.0917,0.089143,0.9,2.65,0.0204033,0,1,120.8788,0.3842
4071.8232,0.099986,0,0,0.3393,0.1799,0.099986,0.9,2.65,0.0204028,0,1,120.8823,0.3633
4071.9756,0.100591,1,0,0.1,0.0445,0.100591,0.9,2.71,0.0204023,0,1,120.8859,0.4273
4072.128,0.079034,1,0,0.1,0.0247,0.079034,0.9,2.71,0.0204018,0,1,120.8894,0.4349
4072.2804,0.033209,1,0,0.1,0.0186,0.033209,0.9,2.71,0.0204013,0,1,120.893,0.4071
4072.4328,0.060186,1,0,0.1,0.0608,0.060186,0.9,2.71,0.0204008,0,1,120.8965,0.3772
4072.5852,0.032081,1,0,0.1,1.4137,0.032081,0.9,2.71,0.0204003,0,1,120.9001,0.2092
4072.7376,0.135945,0,0,317.6243,256.8063,0.210246,0.9,2.71,0.0203998,1,0.6466,120.9036,0.1311
4072.89,0.155421,0,0,311.9815,251.9655,0.209738,0.9,2.65,0.0203993,1,0.741,120.9072,0.1315
4073.0424,0.160948,0,0,514.463,428.5031,0.191475,0.9,2.65,0.0203987,1,0.8406,120.9107,0.0912
4073.1948,0.211253,0,0,595.3737,500.3788,0.217177,0.9,2.65,0.0203982,1,0.9727,120.9143,0.107
4073.3472,0.21895,0,0,799.3901,684.1555,0.21895,0.9,2.65,0.0203977,1,1,120.9178,0.0943
4073.4996,0.231352,0,0,1065.7175,928.399,0.231352,0.9,2.65,0.0203972,1,1,120.9214,0.0915
4073.652,0.22537,0,0,1527.802,1360.8182,0.22537,0.9,2.65,0.0203967,1,1,120.9249,0.0688
4073.8044,0.227848,0,0,1227.165,1078.3781,0.227848,0.9,2.65,0.0203962,1,1,120.9285,0.0815
4073.9568,0.234175,0,0,1818.5057,1637.2307,0.234175,0.9,2.65,0.0203957,1,1,120.932,0.0682
4074.1092,0.226217,0,0,1145.9927,1002.809,0.226217,0.9,2.65,0.0203952,1,1,120.9356,0.0834
4074.2616,0.229109,0,0,1000.453,868.1561,0.229109,0.9,2.65,0.0203947,1,1,120.9391,0.0925
4074.414,0.212011,0,0,747.3804,636.9965,0.212011,0.9,2.65,0.0203942,1,1,120.9427,0.0914
4074.5664,0.132267,0,0,663.232,561.1303,0.187461,0.9,2.65,0.0203937,1,0.7056,120.9462,0.0753
4074.7188,0.13824,0,0,500,1028.299,0.201068,0.9,2.65,0.0203932,1,0.6875,120.9498,0.0599
4074.8712,0.086405,1,0,0.1,179.2815,0.120595,0.9,2.71,0.0203926,0,0.7165,120.9533,0.0678
4075.0236,0.065084,1,0,0.1,97.5455,0.085129,0.9,2.71,0.0203921,0,0.7645,120.9568,0.0639
4075.176,0.020188,1,0,0.1,215.1992,0.130847,0.9,2.71,0.0203916,0,0.1543,120.9604,0.0686
4075.3284,0.016571,1,0,0.1,111.1972,0.068535,0.9,2.71,0.0203911,0,0.2418,120.9639,0.0432
4075.4808,0.002294,1,0,0.1,24.7877,0.002294,0.9,2.71,0.0203906,0,1,120.9675,0.0525
4075.6332,0,1,0,0.1,22.0674,0,0.9,2.71,0.0203901,0,1,120.971,0.0558
4075.7856,0,1,0,0.1,24.2835,0,0.9,2.71,0.0203896,0,1,120.9746,0.0514
4075.938,0,1,0,0.1,25.2646,0,0.9,2.71,0.0203891,0,1,120.9781,0.0496
4076.0904,0,1,0,0.1,30.3682,0,0.9,2.71,0.0203886,0,1,120.9817,0.0413
4076.2428,0.004402,1,0,0.1,22.8366,0.004402,0.9,2.71,0.0203881,0,1,120.9852,0.0581
4076.3952,0.003868,1,0,0.1,10.3777,0.003868,0.9,2.71,0.0203876,0,1,120.9887,0.0935
4076.5476,0,1,0,0.1,6.9321,0,0.9,2.71,0.0203871,0,1,120.9923,0.1084
4076.7,0.003291,1,0,0.1,1.8556,0.003291,0.9,2.71,0.0203866,0,1,120.9958,0.1712
4076.8524,0.080314,0,0,0.2,12.9996,0.104705,0.9,2.71,0.0203861,0,0.7671,120.9994,0.1729
4077.0048,0.08399,0,0,0.5,5.005,0.08399,0.9,2.65,0.0203855,0,1,121.0029,0.1979
4077.1572,0.088432,0,0,1,0.5878,0.088432,0.9,2.71,0.020385,0,1,121.0065,0.2992
4077.3096,0.124262,0,0,2,0.2231,0.124262,0.9,2.71,0.0203845,0,1,121.01,0.3751
4077.462,0.123826,0,0,3,0.1101,0.143069,0.9,2.71,0.020384,0,0.8655,121.0135,0.4239
4077.6144,0.130244,0,0,4,0.0362,0.133162,0.9,2.71,0.0203835,0,0.9781,121.0171,0.4657
4077.7668,0.124321,0,0,5,0.0483,0.124321,0.9,2.71,0.020383,0,1,121.0206,0.4447
4077.9192,0.112171,0,0,98,0.5463,0.112171,0.9,2.71,0.0203825,0,1,121.0242,0.3236
4078.0716,0.180021,0,0,100,97.56,0.180021,0.9,2.71,0.020382,0,1,121.0277,0.1482
4078.224,0.195942,0,0,333.2636,270.2504,0.195942,0.9,2.65,0.0203815,1,1,121.0312,0.1161
4078.3764,0.207132,0,0,795.9132,681.0194,0.211777,0.9,2.65,0.020381,1,0.9781,121.0348,0.0882
4078.5288,0.209574,0,0,1073.8445,935.9169,0.209574,0.9,2.65,0.0203805,1,1,121.0383,0.0717
4078.6812,0.20183,0,0,833.2388,714.9498,0.202608,0.9,2.65,0.02038,1,0.9962,121.0419,0.0778
4078.8336,0.175304,0,0,787.3325,673.2051,0.191744,0.9,2.65,0.0203795,1,0.9143,121.0454,0.0709
4078.986,0.14957,0,0,304.8204,245.8299,0.162321,0.9,2.65,0.020379,1,0.9214,121.0489,0.0905
4079.1384,0.139536,0,0,209.0964,164.7588,0.156284,0.9,2.65,0.0203785,1,0.8928,121.0525,0.1033
4079.2908,0.097661,1,0,0.1,130.946,0.138832,0.9,2.71,0.020378,0,0.7034,121.056,0.0983
4079.4432,0.066542,1,0,0.1,55.7166,0.079095,0.9,2.71,0.0203774,0,0.8413,121.0595,0.084
4079.5956,0.064108,1,0,0.1,82.7929,0.064108,0.9,2.71,0.0203769,0,1,121.0631,0.0527
4079.748,0.019396,1,0,0.1,38.4892,0.019396,0.9,2.71,0.0203764,0,1,121.0666,0.0477
4079.9004,0.107415,1,0,0.1,173.2796,0.107415,0.9,2.71,0.0203759,0,1,121.0702,0.0576
4080.0528,0.19348,0,0,1036.1194,901.0492,0.19348,0.9,2.65,0.0203754,1,1,121.0737,0.0592
4080.2052,0.22858,0,0,1889.5699,1705.235,0.22858,0.9,2.65,0.0203749,1,1,121.0772,0.0614
4080.3576,0.22844,0,0,1668.061,1493.8118,0.22844,0.9,2.65,0.0203744,1,1,121.0808,0.0673
4080.51,0.22485,0,0,1937.8217,1751.4993,0.22485,0.9,2.65,0.0203739,1,1,121.0843,0.0568
4080.6624,0.230946,0,0,2294.6868,2095.7708,0.230946,0.9,2.65,0.0203734,1,1,121.0878,0.0541
4080.8148,0.231153,0,0,1629.2515,1456.9409,0.231153,0.9,2.65,0.0203729,1,1,121.0914,0.0708
4080.9672,0.214589,0,0,1173.0634,1027.9755,0.214589,0.9,2.65,0.0203724,1,1,121.0949,0.0719
4081.1196,0.202107,0,0,638.4656,538.9111,0.202107,0.9,2.65,0.0203719,1,1,121.0984,0.0902
4081.272,0.193055,0,0,479.0526,397.2594,0.193055,0.9,2.65,0.0203714,1,1,121.102,0.096
4081.4244,0.209158,0,0,721.0294,613.1794,0.209158,0.9,2.65,0.0203709,1,1,121.1055,0.0906
4081.5768,0.210893,0,0,822.4001,705.0806,0.210893,0.9,2.65,0.0203704,1,1,121.109,0.0858
4081.7292,0.210711,0,0,835.4898,717.0004,0.210711,0.9,2.65,0.0203699,1,1,121.1126,0.0849
4081.8816,0.218895,0,0,1208.6609,1061.1234,0.221156,0.9,2.65,0.0203694,1,0.9898,121.1161,0.0763
4082.034,0.218926,0,0,1536.3141,1368.8687,0.22481,0.9,2.65,0.0203689,1,0.9738,121.1196,0.068
4082.1864,0.218726,0,0,1001.2117,868.8551,0.218726,0.9,2.65,0.0203684,1,1,121.1232,0.0833
4082.3388,0.210983,0,0,820.5887,703.4319,0.210983,0.9,2.65,0.0203679,1,1,121.1267,0.086
4082.4912,0.202535,0,0,757.1146,645.8079,0.202535,0.9,2.65,0.0203674,1,1,121.1302,0.0823
4082.6436,0.206371,0,0,990.8121,859.2772,0.206371,0.9,2.65,0.0203668,1,1,121.1338,0.0728
4082.796,0.201134,0,0,663.9156,561.7443,0.201134,0.9,2.65,0.0203663,1,1,121.1373,0.0874
4082.9484,0.209972,0,0,976.0095,845.6548,0.209972,0.9,2.65,0.0203658,1,1,121.1408,0.0767
4083.1008,0.186888,0,0,721.7855,613.8622,0.186888,0.9,2.65,0.0203653,1,1,121.1444,0.0707
4083.2532,0.203567,0,0,1331.0193,1175.5114,0.203567,0.9,2.65,0.0203648,1,1,121.1479,0.056
4083.4056,0.207764,0,0,1111.2472,970.5613,0.207764,0.9,2.65,0.0203643,1,1,121.1514,0.0685
4083.558,0.207297,0,0,825.092,707.5309,0.207297,0.9,2.65,0.0203638,1,1,121.155,0.0824
4083.7104,0.200297,0,0,617.8633,520.4681,0.200297,0.9,2.65,0.0203633,1,1,121.1585,0.0902
4083.8628,0.201462,0,0,547.732,457.9785,0.201462,0.9,2.65,0.0203628,1,1,121.162,0.097
4084.0152,0.210949,0,0,751.5605,640.7795,0.210949,0.9,2.65,0.0203623,1,1,121.1655,0.0902
4084.1676,0.222034,0,0,1090.1643,951.0242,0.222034,0.9,2.65,0.0203618,1,1,121.1691,0.0821
4084.32,0.216208,0,0,352.4012,286.7545,0.216208,0.9,2.65,0.0203613,1,1,121.1726,0.1314
